3 phase apparent power all meters exported from database
Time,AG_SCIENCE__MCC_MTR,BIOMEDICAL_SCIENCE_CH_MTR_1,BIOMEDICAL_SCIENCE_CH_MTR_2,BIOMEDICAL_SCIENCE_MAIN_A_MTR,BIOMEDICAL_SCIENCE_MAIN_B_MTR,BIOMEDICAL_SCIENCE_MCC_A_MTR,HAMILTON_LIB_PH_III_CH_1_MTR,HAMILTON_LIB_PH_III_CH_2_MTR,HAMILTON_LIB_PH_III_CH_3_MTR,HAMILTON_LIB_PH_III_MAIN_1_MTR,HAMILTON_LIB_PH_III_MAIN_2_MTR,HAMILTON_LIB_PH_III_MCC_AC1_MTR,HAMILTON_LIB_PH_III_MCC_AC2_MTR
Aug 12 24  02:47,124950.00,0.00,291020.00,726850.00,40160.00,149530.00,0.00,128360.00,1840.00,323060.00,84760.00,53240.00,12010.00
Aug 12 24  02:48,114350.00,0.00,291240.00,731590.00,38930.00,148280.00,0.00,128360.00,1540.00,325380.00,84780.00,53340.00,12010.00
Aug 12 24  02:49,118500.00,0.00,290890.00,731350.00,40130.00,150010.00,0.00,128360.00,1540.00,319140.00,84980.00,53340.00,11950.00
Aug 12 24  02:50,124420.00,0.00,290490.00,742700.00,40330.00,150950.00,0.00,128980.00,1540.00,316780.00,85200.00,53340.00,11950.00
Aug 12 24  02:51,114090.00,0.00,290380.00,730020.00,39770.00,150580.00,0.00,128980.00,1540.00,319960.00,84910.00,53550.00,11950.00
Aug 12 24  02:52,117750.00,0.00,290750.00,731190.00,41740.00,150790.00,0.00,128980.00,1540.00,321110.00,84780.00,53550.00,11810.00
Aug 12 24  02:53,124750.00,0.00,290850.00,733360.00,42870.00,152440.00,0.00,129260.00,1540.00,321390.00,84630.00,53550.00,11810.00
Aug 12 24  02:54,125020.00,0.00,289920.00,730960.00,44070.00,150800.00,0.00,129260.00,1540.00,327630.00,86000.00,53640.00,11810.00
Aug 12 24  02:55,115690.00,0.00,289160.00,725670.00,43140.00,146640.00,0.00,129260.00,1540.00,325490.00,84520.00,53640.00,12400.00
Aug 12 24  02:56,115230.00,0.00,289950.00,725750.00,43030.00,146460.00,0.00,128880.00,1540.00,320720.00,84890.00,53640.00,12400.00
Aug 12 24  02:57,122390.00,0.00,293030.00,736680.00,39880.00,148300.00,0.00,128880.00,1540.00,329680.00,84700.00,53660.00,12400.00
Aug 12 24  02:58,125450.00,0.00,293150.00,730240.00,39670.00,150340.00,0.00,128880.00,1540.00,330500.00,84550.00,53660.00,12530.00
Aug 12 24  02:59,114950.00,0.00,290690.00,734410.00,41290.00,151420.00,0.00,130930.00,1540.00,333200.00,84990.00,53660.00,12530.00
Aug 12 24  03:00,119930.00,0.00,290130.00,732960.00,43020.00,151080.00,0.00,130930.00,1540.00,333870.00,84770.00,53450.00,12530.00
Aug 12 24  03:01,116650.00,0.00,290130.00,734270.00,39930.00,150070.00,0.00,130930.00,1540.00,331220.00,84800.00,53450.00,12160.00
Aug 12 24  03:02,115540.00,0.00,291720.00,730790.00,39010.00,151440.00,0.00,129900.00,1540.00,328320.00,84500.00,53450.00,12160.00
Aug 12 24  03:03,115760.00,0.00,290730.00,726500.00,37350.00,149070.00,0.00,129900.00,1850.00,335070.00,84520.00,53450.00,12160.00
Aug 12 24  03:04,123930.00,0.00,289090.00,731350.00,37730.00,145520.00,0.00,129900.00,1850.00,316200.00,84670.00,53450.00,12280.00
Aug 12 24  03:05,119730.00,0.00,293450.00,732690.00,37780.00,148600.00,0.00,129600.00,1850.00,327510.00,84620.00,53450.00,12280.00
Aug 12 24  03:06,115290.00,0.00,292310.00,732280.00,38510.00,149160.00,0.00,129600.00,1850.00,320250.00,84800.00,53500.00,12280.00
Aug 12 24  03:07,120050.00,0.00,292870.00,735140.00,38440.00,149560.00,0.00,129600.00,1850.00,322930.00,84730.00,53500.00,12430.00
Aug 12 24  03:08,126770.00,0.00,292800.00,734800.00,38010.00,150320.00,0.00,129870.00,1850.00,314270.00,84800.00,53500.00,12430.00
Aug 12 24  03:09,128850.00,0.00,292010.00,731120.00,38310.00,150690.00,0.00,129870.00,1850.00,322440.00,84650.00,53410.00,12430.00
Aug 12 24  03:10,117160.00,0.00,291870.00,730450.00,39340.00,151100.00,0.00,129870.00,1850.00,321720.00,84620.00,53410.00,12350.00
Aug 12 24  03:11,118320.00,0.00,291960.00,745480.00,41790.00,149540.00,0.00,129420.00,1850.00,318860.00,84720.00,53410.00,12350.00
Aug 12 24  03:12,118570.00,0.00,290350.00,729670.00,43010.00,146680.00,0.00,129420.00,1850.00,315260.00,84730.00,53410.00,12350.00
Aug 12 24  03:13,127250.00,0.00,292490.00,732460.00,43470.00,148840.00,0.00,129420.00,1850.00,320230.00,85270.00,53120.00,12730.00
Aug 12 24  03:14,125720.00,0.00,295260.00,732900.00,44510.00,149100.00,0.00,129390.00,1850.00,325860.00,84850.00,53120.00,12730.00
Aug 12 24  03:15,118060.00,0.00,293550.00,732550.00,43380.00,150730.00,0.00,129390.00,1540.00,304270.00,84810.00,53120.00,12730.00
Aug 12 24  03:16,111230.00,0.00,294040.00,740140.00,43120.00,151430.00,0.00,129390.00,1540.00,318700.00,84770.00,53400.00,13100.00
Aug 12 24  03:17,121230.00,0.00,292060.00,734890.00,42130.00,152000.00,0.00,129390.00,1540.00,323900.00,84710.00,53400.00,13100.00
Aug 12 24  03:18,128000.00,0.00,293400.00,747380.00,42050.00,152060.00,0.00,129620.00,1550.00,328170.00,84520.00,53400.00,13100.00
Aug 12 24  03:19,114880.00,0.00,292850.00,739700.00,41250.00,152070.00,0.00,129620.00,1550.00,329410.00,84770.00,53760.00,13160.00
Aug 12 24  03:20,115320.00,0.00,292850.00,733120.00,39300.00,148230.00,0.00,129620.00,1550.00,338440.00,84800.00,53760.00,13160.00
Aug 12 24  03:21,119940.00,0.00,291220.00,722550.00,38230.00,146620.00,0.00,130250.00,1530.00,337100.00,84850.00,53760.00,13160.00
Aug 12 24  03:22,127000.00,0.00,294240.00,733600.00,40830.00,147140.00,0.00,130250.00,1530.00,337960.00,84610.00,53570.00,12990.00
Aug 12 24  03:23,131070.00,0.00,293900.00,734690.00,40980.00,147720.00,0.00,130250.00,1530.00,337570.00,84590.00,53570.00,12990.00
Aug 12 24  03:24,128800.00,0.00,293580.00,709990.00,40360.00,149480.00,0.00,130600.00,1540.00,330990.00,84710.00,53570.00,12990.00
Aug 12 24  03:25,127780.00,0.00,293160.00,717760.00,40200.00,150020.00,0.00,130600.00,1540.00,325380.00,84520.00,53620.00,12990.00
Aug 12 24  03:26,127500.00,0.00,293750.00,717780.00,38210.00,151780.00,0.00,130600.00,1540.00,339720.00,84760.00,53620.00,13330.00
Aug 12 24  03:27,117890.00,0.00,294660.00,706620.00,39160.00,150580.00,0.00,131720.00,1540.00,321090.00,84550.00,53620.00,13330.00
Aug 12 24  03:28,115510.00,0.00,293520.00,710830.00,38150.00,149650.00,0.00,131720.00,1540.00,329940.00,84490.00,53580.00,13330.00
Aug 12 24  03:29,118230.00,0.00,291930.00,705660.00,38500.00,145940.00,0.00,131720.00,1540.00,342270.00,84610.00,53580.00,13460.00
Aug 12 24  03:30,116360.00,0.00,295470.00,707490.00,39670.00,146310.00,0.00,132790.00,1860.00,330330.00,85540.00,53580.00,13460.00
Aug 12 24  03:31,113620.00,0.00,296600.00,713260.00,37700.00,149130.00,0.00,132790.00,1860.00,320110.00,84710.00,53830.00,13460.00
Aug 12 24  03:32,121420.00,0.00,298300.00,736640.00,40220.00,150630.00,0.00,132790.00,1860.00,329350.00,84820.00,53830.00,14010.00
Aug 12 24  03:33,116220.00,0.00,296280.00,746610.00,39070.00,150120.00,0.00,131910.00,1850.00,330070.00,84640.00,53830.00,14010.00
Aug 12 24  03:34,122530.00,0.00,294760.00,738930.00,39520.00,150450.00,0.00,131910.00,1850.00,323260.00,84720.00,53270.00,14010.00
Aug 12 24  03:35,115150.00,0.00,291660.00,735290.00,39720.00,149650.00,0.00,131910.00,1850.00,335930.00,84600.00,53270.00,14500.00
Aug 12 24  03:36,117580.00,0.00,293690.00,734810.00,40930.00,148340.00,0.00,131940.00,1850.00,316250.00,84790.00,53270.00,14500.00
Aug 12 24  03:37,118880.00,0.00,291750.00,724280.00,40410.00,145730.00,0.00,131940.00,1850.00,330420.00,85620.00,53400.00,14500.00
Aug 12 24  03:38,121010.00,0.00,289930.00,723740.00,39870.00,146060.00,0.00,131940.00,1850.00,341390.00,84740.00,53400.00,14540.00
Aug 12 24  03:39,119350.00,0.00,293840.00,732120.00,40910.00,148470.00,0.00,131450.00,1850.00,334730.00,85140.00,53400.00,14540.00
Aug 12 24  03:40,124000.00,0.00,292720.00,744890.00,41820.00,149480.00,0.00,131450.00,1840.00,326630.00,84920.00,53410.00,14540.00
Aug 12 24  03:41,126900.00,0.00,293450.00,736900.00,42180.00,151070.00,0.00,131450.00,1840.00,321070.00,84930.00,53410.00,14460.00
Aug 12 24  03:42,115910.00,0.00,291940.00,734480.00,41970.00,152220.00,0.00,130290.00,1840.00,328440.00,84780.00,53410.00,14460.00
Aug 12 24  03:43,124580.00,0.00,291610.00,730960.00,41630.00,152110.00,0.00,130290.00,1850.00,333750.00,84810.00,53560.00,14460.00
Aug 12 24  03:44,118010.00,0.00,292000.00,730770.00,38840.00,150970.00,0.00,130290.00,1850.00,328910.00,84940.00,53560.00,14800.00
Aug 12 24  03:45,124400.00,0.00,288990.00,729920.00,40060.00,148210.00,0.00,130840.00,1850.00,335760.00,84590.00,53560.00,14800.00
Aug 12 24  03:46,126730.00,0.00,289560.00,725730.00,39190.00,146890.00,0.00,130840.00,1540.00,333150.00,84900.00,53560.00,14800.00
Aug 12 24  03:47,128160.00,0.00,275770.00,709360.00,41930.00,148030.00,0.00,130840.00,1540.00,317550.00,84690.00,53470.00,14380.00
Aug 12 24  03:48,127540.00,0.00,294440.00,734050.00,43820.00,148520.00,0.00,130960.00,1540.00,322150.00,84570.00,53470.00,14380.00
Aug 12 24  03:49,115580.00,0.00,292420.00,734180.00,41730.00,150660.00,0.00,130960.00,1540.00,327300.00,84760.00,53470.00,14380.00
Aug 12 24  03:50,113660.00,0.00,292030.00,738110.00,42870.00,150380.00,0.00,130960.00,1540.00,330730.00,85060.00,53560.00,14050.00
Aug 12 24  03:51,111280.00,0.00,291400.00,732430.00,43550.00,151090.00,0.00,130940.00,1540.00,324600.00,85060.00,53560.00,14050.00
Aug 12 24  03:52,120990.00,0.00,290560.00,735690.00,44060.00,152260.00,0.00,130940.00,1540.00,328410.00,84980.00,53560.00,14050.00
Aug 12 24  03:53,126150.00,0.00,292380.00,736640.00,45090.00,151660.00,0.00,130940.00,1540.00,312700.00,85170.00,53130.00,13870.00
Aug 12 24  03:54,124020.00,0.00,290730.00,736630.00,44270.00,150020.00,0.00,130940.00,1540.00,323380.00,84850.00,53130.00,13870.00
Aug 12 24  03:55,118430.00,0.00,291620.00,726660.00,44500.00,149050.00,0.00,130040.00,1540.00,316640.00,85050.00,53130.00,13870.00
Aug 12 24  03:56,118480.00,0.00,287860.00,723720.00,41030.00,145990.00,0.00,130040.00,1540.00,321820.00,85020.00,53380.00,13750.00
Aug 12 24  03:57,121500.00,0.00,292780.00,735150.00,42300.00,148240.00,0.00,130040.00,1540.00,314530.00,85050.00,53380.00,13750.00
Aug 12 24  03:58,112980.00,0.00,293800.00,733950.00,41770.00,150290.00,0.00,130940.00,1870.00,331550.00,85220.00,53380.00,13750.00
Aug 12 24  03:59,117610.00,0.00,292390.00,733530.00,42460.00,150690.00,0.00,130940.00,1870.00,327310.00,85650.00,53670.00,13750.00
Aug 12 24  04:00,123590.00,0.00,291990.00,729080.00,39420.00,152310.00,0.00,130940.00,1870.00,335690.00,85620.00,53670.00,13080.00
Aug 12 24  04:01,122890.00,0.00,291380.00,741660.00,39360.00,152150.00,0.00,129850.00,1860.00,337550.00,84740.00,53670.00,13080.00
Aug 12 24  04:02,115070.00,0.00,289300.00,731790.00,39000.00,151500.00,0.00,129850.00,1860.00,348950.00,84570.00,53580.00,13080.00
Aug 12 24  04:03,115850.00,0.00,288610.00,732790.00,39610.00,149490.00,0.00,129850.00,1860.00,347670.00,84660.00,53580.00,12570.00
Aug 12 24  04:04,116940.00,0.00,289540.00,732050.00,38930.00,148570.00,0.00,129820.00,1840.00,341580.00,84860.00,53580.00,12570.00
Aug 12 24  04:05,120930.00,0.00,291810.00,728120.00,39800.00,146700.00,0.00,129820.00,1840.00,326700.00,84710.00,53770.00,12570.00
Aug 12 24  04:06,122790.00,0.00,290880.00,726940.00,38780.00,147940.00,0.00,129820.00,1840.00,333570.00,84690.00,53770.00,12710.00
Aug 12 24  04:07,110830.00,0.00,291100.00,725330.00,40670.00,149140.00,0.00,130850.00,1840.00,332740.00,84790.00,53770.00,12710.00
Aug 12 24  04:08,115610.00,0.00,290380.00,740060.00,40740.00,150120.00,0.00,130850.00,1850.00,333240.00,84820.00,53870.00,12710.00
Aug 12 24  04:09,110410.00,0.00,288640.00,739650.00,41210.00,149830.00,0.00,130850.00,1850.00,319560.00,70760.00,53870.00,12440.00
Aug 12 24  04:10,117570.00,0.00,290420.00,735560.00,42060.00,151500.00,0.00,131280.00,1850.00,329670.00,77280.00,53870.00,12440.00
Aug 12 24  04:11,118020.00,0.00,289810.00,730740.00,41220.00,152180.00,0.00,131280.00,1840.00,322140.00,82190.00,53620.00,12440.00
Aug 12 24  04:12,112860.00,0.00,289900.00,728270.00,41770.00,151410.00,0.00,131280.00,1840.00,334450.00,74570.00,53620.00,12200.00
Aug 12 24  04:13,120370.00,0.00,272370.00,717300.00,41450.00,147270.00,0.00,130650.00,1840.00,326590.00,72360.00,53620.00,12200.00
Aug 12 24  04:14,113600.00,0.00,288150.00,725260.00,42800.00,144190.00,0.00,130650.00,1540.00,327540.00,86060.00,53620.00,12200.00
Aug 12 24  04:15,120440.00,0.00,295730.00,734570.00,41010.00,149100.00,0.00,130650.00,1540.00,335120.00,86590.00,53450.00,12450.00
Aug 12 24  04:16,119070.00,0.00,293670.00,744170.00,41490.00,149080.00,0.00,131340.00,1540.00,312930.00,86530.00,53450.00,12450.00
Aug 12 24  04:17,115190.00,0.00,291700.00,732190.00,40880.00,149410.00,0.00,131340.00,1530.00,327250.00,86040.00,53450.00,12450.00
Aug 12 24  04:18,114390.00,0.00,292420.00,732580.00,42530.00,151160.00,0.00,131340.00,1530.00,334660.00,85940.00,53800.00,12280.00
Aug 12 24  04:19,122160.00,0.00,290690.00,735260.00,42880.00,151300.00,0.00,131340.00,1530.00,329610.00,86250.00,53800.00,12280.00
Aug 12 24  04:20,114590.00,0.00,292580.00,737230.00,43330.00,151050.00,0.00,130890.00,1540.00,327280.00,86120.00,53800.00,12280.00
Aug 12 24  04:21,118240.00,0.00,290490.00,732620.00,44910.00,150680.00,0.00,130890.00,1540.00,329560.00,86270.00,53970.00,12240.00
Aug 12 24  04:22,118380.00,0.00,287760.00,722560.00,44950.00,147170.00,0.00,130890.00,1540.00,331550.00,86110.00,53970.00,12240.00
Aug 12 24  04:23,124070.00,0.00,291380.00,735330.00,43890.00,146490.00,0.00,132260.00,1540.00,330060.00,85960.00,53970.00,12240.00
Aug 12 24  04:24,115330.00,0.00,292520.00,746970.00,43020.00,148720.00,0.00,132260.00,1540.00,337200.00,85880.00,53720.00,12240.00
Aug 12 24  04:25,112520.00,0.00,292540.00,735520.00,42970.00,150760.00,0.00,132260.00,1540.00,343000.00,85850.00,53720.00,12540.00
Aug 12 24  04:26,122650.00,0.00,290650.00,734430.00,42120.00,150910.00,0.00,131980.00,1540.00,328550.00,85910.00,53720.00,12540.00
Aug 12 24  04:27,125210.00,0.00,291470.00,739650.00,42490.00,151870.00,0.00,131980.00,1610.00,335080.00,85870.00,54030.00,12540.00
Aug 12 24  04:28,114980.00,0.00,289610.00,729060.00,41150.00,150430.00,0.00,131980.00,1610.00,336760.00,85770.00,54030.00,12270.00
Aug 12 24  04:29,119820.00,0.00,289820.00,731680.00,41080.00,149780.00,0.00,133170.00,1610.00,332920.00,85720.00,54030.00,12270.00
Aug 12 24  04:30,122870.00,0.00,289580.00,739030.00,40630.00,145340.00,0.00,133170.00,1840.00,331870.00,85690.00,53290.00,12270.00
Aug 12 24  04:31,124850.00,0.00,292290.00,731660.00,39840.00,146290.00,0.00,133170.00,1840.00,336440.00,85930.00,53290.00,12270.00
Aug 12 24  04:32,113690.00,0.00,293710.00,737360.00,38610.00,148890.00,0.00,131820.00,1840.00,335210.00,85880.00,53290.00,12270.00
Aug 12 24  04:33,114200.00,0.00,293420.00,737910.00,37800.00,151560.00,0.00,131820.00,1840.00,308940.00,85900.00,53290.00,12270.00
Aug 12 24  04:34,116960.00,0.00,291740.00,732680.00,40300.00,149570.00,0.00,131820.00,1840.00,303830.00,85770.00,53790.00,12820.00
Aug 12 24  04:35,123380.00,0.00,293480.00,733750.00,40060.00,151400.00,0.00,131500.00,1840.00,312700.00,85830.00,53790.00,12820.00
Aug 12 24  04:36,116010.00,0.00,291880.00,735260.00,37170.00,150700.00,0.00,131500.00,1860.00,308000.00,85930.00,53790.00,12820.00
Aug 12 24  04:37,117220.00,0.00,291480.00,719020.00,39250.00,147970.00,0.00,131500.00,1860.00,307870.00,85880.00,53620.00,13070.00
Aug 12 24  04:38,114430.00,0.00,291010.00,704880.00,40050.00,145650.00,0.00,131500.00,1860.00,313320.00,85850.00,53620.00,13070.00
Aug 12 24  04:39,120610.00,0.00,294220.00,715480.00,39310.00,146820.00,0.00,129690.00,1840.00,311220.00,85940.00,53620.00,13070.00
Aug 12 24  04:40,121860.00,0.00,295910.00,734230.00,39100.00,147750.00,0.00,129690.00,1840.00,297960.00,85890.00,53190.00,13070.00
Aug 12 24  04:41,114290.00,0.00,295800.00,735710.00,37610.00,149950.00,0.00,129690.00,1840.00,310300.00,86040.00,53190.00,12700.00
Aug 12 24  04:42,121790.00,0.00,292410.00,735690.00,39930.00,149630.00,0.00,127300.00,1840.00,305600.00,85660.00,53190.00,12700.00
Aug 12 24  04:43,124480.00,0.00,293860.00,736230.00,39700.00,150370.00,0.00,127300.00,1540.00,303060.00,85870.00,52980.00,12700.00
Aug 12 24  04:44,108600.00,0.00,294170.00,748860.00,42120.00,151210.00,0.00,127300.00,1540.00,297070.00,85750.00,52980.00,12760.00
Aug 12 24  04:45,116930.00,0.00,291650.00,730130.00,40650.00,148630.00,0.00,125330.00,1540.00,308830.00,85710.00,52980.00,12760.00
Aug 12 24  04:46,124670.00,0.00,291580.00,725040.00,39690.00,145110.00,0.00,125330.00,1520.00,311690.00,85710.00,52870.00,12760.00
Aug 12 24  04:47,110140.00,0.00,292800.00,725530.00,39750.00,146810.00,0.00,125330.00,1520.00,299650.00,85740.00,52870.00,12700.00
Aug 12 24  04:48,115370.00,0.00,293090.00,737210.00,39970.00,148260.00,0.00,123670.00,1520.00,291780.00,85620.00,52870.00,12700.00
Aug 12 24  04:49,124030.00,0.00,293550.00,737360.00,40810.00,149130.00,0.00,123670.00,1530.00,302200.00,85820.00,52870.00,12700.00
Aug 12 24  04:50,128130.00,0.00,292750.00,735240.00,40980.00,149030.00,0.00,123670.00,1530.00,287050.00,85620.00,52900.00,12040.00
Aug 12 24  04:51,123450.00,0.00,293320.00,732500.00,39470.00,150570.00,0.00,123310.00,1530.00,294230.00,85840.00,52900.00,12040.00
Aug 12 24  04:52,112980.00,0.00,291530.00,741670.00,41050.00,149320.00,0.00,123310.00,1520.00,304500.00,85850.00,52900.00,12040.00
Aug 12 24  04:53,122330.00,0.00,290900.00,729360.00,41340.00,148290.00,0.00,123310.00,1520.00,300490.00,85610.00,52780.00,11500.00
Aug 12 24  04:54,125000.00,0.00,289790.00,731100.00,41030.00,144800.00,0.00,123310.00,1520.00,312370.00,85670.00,52780.00,11500.00
Aug 12 24  04:55,122090.00,0.00,289690.00,728830.00,39510.00,145850.00,0.00,122000.00,1870.00,293460.00,85680.00,52780.00,11500.00
Aug 12 24  04:56,122940.00,0.00,295560.00,738510.00,37830.00,148800.00,0.00,122000.00,1870.00,299740.00,86340.00,52660.00,11500.00
Aug 12 24  04:57,113880.00,0.00,292890.00,731100.00,39900.00,149390.00,0.00,122000.00,1870.00,307860.00,85670.00,52660.00,11260.00
Aug 12 24  04:58,111100.00,0.00,292670.00,733800.00,40550.00,148880.00,0.00,123160.00,1870.00,292200.00,85530.00,52660.00,11260.00
Aug 12 24  04:59,114530.00,0.00,293330.00,748730.00,42020.00,150960.00,0.00,123160.00,1850.00,308200.00,85700.00,52860.00,11260.00
Aug 12 24  05:00,116230.00,0.00,293410.00,738100.00,42960.00,150340.00,0.00,123160.00,1850.00,310550.00,85650.00,52860.00,11010.00
Aug 12 24  05:01,110760.00,0.00,292710.00,737780.00,42590.00,151440.00,0.00,123430.00,1850.00,305010.00,85780.00,52860.00,11010.00
Aug 12 24  05:02,110680.00,0.00,293690.00,738240.00,42630.00,151370.00,0.00,123430.00,1820.00,309850.00,86090.00,53180.00,11010.00
Aug 12 24  05:03,112820.00,0.00,293500.00,731060.00,41870.00,148350.00,0.00,123430.00,1820.00,314610.00,85910.00,53180.00,10510.00
Aug 12 24  05:04,115770.00,0.00,291710.00,725610.00,42680.00,144580.00,0.00,124860.00,1820.00,318590.00,85680.00,53180.00,10510.00
Aug 12 24  05:05,119850.00,0.00,296290.00,738340.00,43210.00,148110.00,0.00,124860.00,1820.00,309540.00,85640.00,53180.00,10510.00
Aug 12 24  05:06,123600.00,0.00,293690.00,744410.00,42950.00,148860.00,0.00,124860.00,1820.00,316400.00,85540.00,53220.00,10120.00
Aug 12 24  05:07,118150.00,0.00,290210.00,733860.00,42300.00,149490.00,0.00,124860.00,1820.00,311310.00,85950.00,53220.00,10120.00
Aug 12 24  05:08,116000.00,0.00,292650.00,735730.00,40490.00,151140.00,0.00,126310.00,1820.00,294420.00,86060.00,53220.00,10120.00
Aug 12 24  05:09,123800.00,0.00,293180.00,733010.00,40490.00,150750.00,0.00,126310.00,1820.00,321380.00,86330.00,53180.00,10440.00
Aug 12 24  05:10,114720.00,0.00,291620.00,731150.00,38900.00,150850.00,0.00,126310.00,1820.00,307290.00,86150.00,53180.00,10440.00
Aug 12 24  05:11,122510.00,0.00,293370.00,735490.00,38390.00,147650.00,0.00,127670.00,1500.00,314680.00,86110.00,53180.00,10440.00
Aug 12 24  05:12,116660.00,0.00,290150.00,725380.00,38180.00,144960.00,0.00,127670.00,1500.00,330180.00,87400.00,53750.00,10440.00
Aug 12 24  05:13,116710.00,0.00,296040.00,744680.00,37060.00,146420.00,0.00,127670.00,1500.00,328580.00,87840.00,53750.00,11290.00
Aug 12 24  05:14,115080.00,0.00,292470.00,726900.00,37080.00,147810.00,0.00,134640.00,1500.00,335200.00,87840.00,53750.00,11290.00
Aug 12 24  05:15,120450.00,0.00,293970.00,732400.00,37720.00,149520.00,0.00,134640.00,1500.00,329270.00,87840.00,53740.00,11290.00
Aug 12 24  05:16,119670.00,0.00,292180.00,728660.00,38820.00,148910.00,0.00,134640.00,1500.00,328860.00,87850.00,53740.00,11990.00
Aug 12 24  05:17,118110.00,0.00,292310.00,735760.00,38650.00,151060.00,0.00,137040.00,1500.00,330090.00,87740.00,53740.00,11990.00
Aug 12 24  05:18,119350.00,0.00,293240.00,735430.00,38590.00,150900.00,0.00,137040.00,1500.00,337580.00,87870.00,53740.00,11990.00
Aug 12 24  05:19,125450.00,0.00,290100.00,729820.00,39300.00,147290.00,0.00,137040.00,1500.00,340620.00,88890.00,53910.00,13400.00
Aug 12 24  05:20,125710.00,0.00,290500.00,733820.00,42920.00,143100.00,0.00,137040.00,1500.00,330650.00,87840.00,53910.00,13400.00
Aug 12 24  05:21,121730.00,0.00,291780.00,722280.00,41950.00,143710.00,0.00,138070.00,1500.00,346430.00,87800.00,53910.00,13400.00
Aug 12 24  05:22,117670.00,0.00,295200.00,732310.00,40780.00,148580.00,0.00,138070.00,1500.00,350600.00,88380.00,53910.00,13400.00
Aug 12 24  05:23,121870.00,0.00,292890.00,733550.00,39980.00,148290.00,0.00,138070.00,1500.00,338530.00,88180.00,53910.00,14890.00
Aug 12 24  05:24,121360.00,0.00,293080.00,734530.00,39840.00,148980.00,0.00,137060.00,1500.00,340650.00,88380.00,53910.00,14890.00
Aug 12 24  05:25,122260.00,0.00,292320.00,712630.00,39740.00,150300.00,0.00,137060.00,1810.00,351650.00,88190.00,54020.00,14890.00
Aug 12 24  05:26,124620.00,0.00,291760.00,709000.00,37280.00,150060.00,0.00,137060.00,1810.00,344910.00,88550.00,54020.00,15860.00
Aug 12 24  05:27,118430.00,0.00,291970.00,719370.00,36260.00,149130.00,0.00,136850.00,1810.00,356050.00,88340.00,54020.00,15860.00
Aug 12 24  05:28,124210.00,0.00,292560.00,718780.00,36800.00,145890.00,0.00,136850.00,1800.00,337530.00,88110.00,53950.00,15860.00
Aug 12 24  05:29,110970.00,0.00,291490.00,704340.00,37720.00,144150.00,0.00,136850.00,1800.00,334930.00,87960.00,53950.00,16250.00
Aug 12 24  05:30,123260.00,0.00,294690.00,720240.00,39320.00,148050.00,0.00,135690.00,1800.00,354240.00,88100.00,53950.00,16250.00
Aug 12 24  05:31,128080.00,0.00,292170.00,731000.00,40790.00,150070.00,0.00,135690.00,1800.00,343200.00,87920.00,53950.00,16250.00
Aug 12 24  05:32,127880.00,0.00,293480.00,730400.00,41170.00,150320.00,0.00,135690.00,1800.00,353760.00,88590.00,53780.00,16090.00
Aug 12 24  05:33,128340.00,0.00,290720.00,730180.00,41090.00,149540.00,0.00,135690.00,1800.00,333560.00,88530.00,53780.00,16090.00
Aug 12 24  05:34,132990.00,0.00,291050.00,734560.00,40610.00,149740.00,0.00,133850.00,1800.00,350830.00,88430.00,53780.00,16090.00
Aug 12 24  05:35,119000.00,0.00,290650.00,738120.00,40810.00,147780.00,0.00,133850.00,1800.00,346080.00,88480.00,53940.00,16090.00
Aug 12 24  05:36,121350.00,0.00,292010.00,732510.00,41890.00,148480.00,0.00,133850.00,1800.00,341590.00,87900.00,53940.00,16450.00
Aug 12 24  05:37,125640.00,0.00,291610.00,724840.00,41660.00,146340.00,0.00,131990.00,1800.00,350760.00,88090.00,53940.00,16450.00
Aug 12 24  05:38,127620.00,0.00,295100.00,733220.00,43260.00,148260.00,0.00,131990.00,1820.00,349010.00,89750.00,53650.00,16450.00
Aug 12 24  05:39,124530.00,0.00,293520.00,731350.00,43070.00,148840.00,0.00,131990.00,1820.00,339060.00,87950.00,53650.00,16210.00
Aug 12 24  05:40,125110.00,0.00,293060.00,737800.00,44070.00,149910.00,0.00,131080.00,1820.00,337910.00,87940.00,53650.00,16210.00
Aug 12 24  05:41,118390.00,0.00,292120.00,736930.00,44450.00,150200.00,0.00,131080.00,1510.00,342320.00,87990.00,53980.00,16210.00
Aug 12 24  05:42,114500.00,0.00,292850.00,747530.00,44740.00,150520.00,0.00,131080.00,1510.00,338400.00,88220.00,53980.00,16350.00
Aug 12 24  05:43,117180.00,0.00,291330.00,728480.00,43520.00,150250.00,0.00,130130.00,1510.00,347240.00,88190.00,53980.00,16350.00
Aug 12 24  05:44,126190.00,0.00,292830.00,726950.00,43010.00,147130.00,0.00,130130.00,1500.00,335150.00,88600.00,53980.00,16350.00
Aug 12 24  05:45,124980.00,0.00,294370.00,731800.00,43060.00,147750.00,0.00,130130.00,1500.00,344220.00,88230.00,54080.00,15500.00
Aug 12 24  05:46,115550.00,0.00,293820.00,735710.00,43030.00,149090.00,0.00,130130.00,1500.00,342190.00,88370.00,54080.00,15500.00
Aug 12 24  05:47,119170.00,0.00,293310.00,739640.00,43740.00,151420.00,0.00,129940.00,1510.00,322550.00,88060.00,54080.00,15500.00
